movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0686,Night Princess,TV Series,History,War,1998,12.0,TV-14,English,Canada,6.4,,,11.0,41.0,False,2022-09-21,False
movie_0687,Adventure Warrior,TV Series,Crime,,2014,47.0,TV-PG,English,USA,8.4,,,2.0,57.0,False,2021-10-25,True
movie_0695,Storm Journey,TV Series,Mystery,,2013,52.0,PG,Korean,India,6.6,,,10.0,89.0,False,2021-02-15,False
movie_0696,House Empire,Limited Series,Biography,,2010,54.0,G,Korean,USA,7.2,,,10.0,174.0,False,2023-08-19,False
movie_0697,Journey Fire,TV Series,Music,,2015,38.0,TV-MA,Italian,South Korea,4.0,,,5.0,65.0,False,2020-08-15,False
movie_0699,Our King,TV Series,Western,Family,2007,22.0,PG,English,Canada,8.0,,,4.0,151.0,False,2022-07-22,False
movie_0701,Adventure Mission,Limited Series,Animation,History,2012,74.0,NC-17,Hindi,Canada,4.9,,,2.0,197.0,False,2024-05-08,False
movie_0707,Fire Warrior,TV Series,Romance,,2003,29.0,R,Korean,India,2.6,,,3.0,143.0,True,2022-08-16,False
movie_0714,House Dream,Limited Series,Adventure,Fantasy,2002,47.0,PG,English,USA,7.0,,,7.0,108.0,False,2023-11-18,True
movie_0717,Queen Legend,TV Series,Sport,,1995,40.0,TV-Y,French,UK,5.1,,,14.0,147.0,False,2023-10-17,False
movie_0718,Mystery Dream,TV Series,Sci-Fi,,2018,35.0,TV-MA,French,USA,7.0,,,7.0,66.0,False,2025-04-22,False
movie_0721,Dream Dream,TV Series,Horror,,2022,37.0,TV-Y,French,USA,5.9,,,6.0,67.0,False,2024-06-23,False
movie_0722,Battle Mission,TV Series,Romance,,2024,15.0,TV-MA,Japanese,USA,5.6,,,3.0,185.0,True,2022-07-13,False
movie_0724,War Story,TV Series,War,,2017,26.0,NC-17,English,USA,8.0,,,6.0,93.0,False,2022-01-24,False
movie_0727,Last Journey,TV Series,Western,,2003,41.0,TV-Y,English,UK,8.2,,,1.0,88.0,False,2021-11-22,False
movie_0729,Big Mission,Limited Series,Sci-Fi,Thriller,2011,47.0,PG-13,English,Canada,7.4,,,5.0,109.0,True,2022-02-03,False
movie_0734,Queen Warrior,TV Series,Adventure,,2017,62.0,TV-Y7,English,Canada,6.5,,,3.0,64.0,False,2024-08-15,False
movie_0745,Warrior Mystery,TV Series,Music,Animation,2000,54.0,TV-MA,English,USA,,,,,157.0,False,2025-04-29,True
movie_0749,Queen Princess,TV Series,Documentary,Horror,2016,32.0,TV-Y,English,USA,6.1,,,14.0,155.0,False,2022-03-17,False
movie_0750,City Dream,TV Series,History,Romance,2021,17.0,TV-Y,English,USA,5.1,,,9.0,97.0,True,2024-03-03,False
movie_0754,Kingdom Princess,TV Series,Western,Music,2002,38.0,PG-13,Hindi,USA,,,,3.0,94.0,False,2021-08-08,False
movie_0755,Adventure Princess,TV Series,Action,,2005,67.0,TV-Y7,English,UK,3.7,,,14.0,35.0,True,2022-06-13,False
movie_0760,Empire Love,TV Series,Sci-Fi,,2021,43.0,TV-Y7,English,Japan,7.1,,,8.0,197.0,True,2024-09-23,True
movie_0765,War Phoenix,TV Series,Documentary,,2003,439.0,TV-Y,German,USA,,,,7.0,6.0,False,2021-05-12,False
movie_0770,Kingdom Dream,Limited Series,Family,Drama,2008,30.0,TV-G,English,USA,5.9,,,8.0,90.0,False,2022-09-27,False
movie_0773,Dragon Princess,TV Series,Mystery,,2022,42.0,G,English,USA,8.8,,,3.0,191.0,False,2022-12-10,False
movie_0776,My Quest,TV Series,Sport,Sci-Fi,2016,38.0,TV-PG,English,USA,8.6,,,6.0,90.0,False,2023-12-09,False
movie_0778,Princess House,TV Series,History,Crime,2012,61.0,PG-13,English,India,,,,,15.0,False,2025-07-18,False
movie_0785,Dragon Family,TV Series,Adventure,Western,1993,46.0,TV-Y7,English,USA,6.8,,,7.0,101.0,True,2025-08-01,False
movie_0791,City Fire,TV Series,Documentary,,2023,36.0,PG,English,Canada,6.1,,,3.0,144.0,False,2021-05-06,False
movie_0793,Bright Secret,TV Series,Sport,,2022,36.0,TV-Y7,Spanish,USA,6.0,,,4.0,69.0,True,2022-11-17,False
movie_0797,Fire Night,TV Series,Animation,,1990,29.0,TV-MA,Spanish,USA,6.6,,,9.0,90.0,True,2021-06-06,False
movie_0799,Fire Secret,TV Series,Crime,,1992,39.0,TV-PG,English,USA,8.3,,,11.0,163.0,True,2023-03-11,False
movie_0801,House Legend,Limited Series,Thriller,War,2022,83.0,TV-MA,English,USA,6.3,,,12.0,22.0,True,2025-04-11,False
movie_0802,Day Dragon,TV Series,Adventure,,2006,45.0,G,French,South Korea,6.2,,,2.0,174.0,False,2021-03-13,False
movie_0806,Dream Love,TV Series,Mystery,,2014,31.0,TV-Y7,English,USA,,,,3.0,113.0,True,2022-01-25,False
movie_0808,Ice Storm,TV Series,Fantasy,,2006,42.0,TV-G,Japanese,USA,8.4,,,7.0,159.0,False,2025-04-12,False
movie_0811,Battle King,TV Series,Thriller,Drama,1998,22.0,TV-MA,English,Canada,5.2,,,13.0,177.0,True,2020-11-24,False
movie_0814,Adventure Legend,TV Series,Adventure,,2004,62.0,TV-Y7,Korean,USA,6.3,,,11.0,13.0,False,2022-03-04,False
movie_0820,Fire Phoenix,TV Series,Fantasy,,1993,53.0,TV-Y,French,UK,,,,12.0,178.0,False,2020-12-02,False
movie_0822,Family Mystery,TV Series,War,Family,2002,47.0,TV-PG,English,USA,6.8,,,9.0,91.0,False,2021-02-19,False
movie_0834,The Mission,TV Series,Crime,,2009,25.0,TV-14,Japanese,USA,7.1,,,,118.0,False,2024-01-22,False
movie_0838,Adventure Hero,TV Series,Western,,2018,50.0,TV-14,English,France,8.1,,,5.0,121.0,False,2023-10-10,False
movie_0845,Little House,TV Series,Thriller,,1996,40.0,TV-MA,Spanish,South Korea,8.0,,,12.0,52.0,False,2024-03-16,False
movie_0847,Mystery War,TV Series,Action,,1992,63.0,NC-17,English,Canada,9.1,,,9.0,176.0,False,2024-10-05,True
movie_0848,Dark Fire,Limited Series,Biography,Biography,2014,61.0,NC-17,French,USA,3.8,,,5.0,55.0,True,2021-12-16,False
movie_0852,Dream Hero,TV Series,Family,Western,2004,34.0,TV-PG,English,Canada,,,,8.0,58.0,False,2025-04-28,True
movie_0853,Family Journey,TV Series,Fantasy,,2018,37.0,TV-Y,French,South Korea,,,,7.0,25.0,False,2021-09-08,True
movie_0858,Fire Mystery,TV Series,Horror,,1997,28.0,TV-PG,French,USA,4.6,,,5.0,68.0,True,2024-03-21,False
movie_0866,Love King,TV Series,Comedy,,1997,75.0,G,English,Japan,4.1,,,10.0,44.0,False,2022-10-18,False
movie_0868,War Empire,TV Series,Crime,Horror,1965,77.0,PG-13,English,France,6.5,,,1.0,150.0,False,2021-09-29,False
movie_0871,Princess City,TV Series,Animation,,1994,80.0,G,English,USA,5.6,,,2.0,144.0,True,2023-01-01,False
movie_0874,Family Legend,Limited Series,Romance,,2017,81.0,PG-13,English,USA,6.0,,,12.0,133.0,False,2023-04-22,True
movie_0875,Empire Dragon,Limited Series,Fantasy,Crime,2016,41.0,NC-17,English,USA,6.2,,,8.0,156.0,True,2024-01-10,False
movie_0876,Mystery War,TV Series,Action,,2018,31.0,G,French,India,,,,8.0,182.0,False,2023-08-20,False
movie_0878,Mystery Battle,TV Series,Animation,Biography,2021,65.0,TV-Y,Spanish,Canada,7.0,,,8.0,48.0,False,2020-10-29,False
movie_0879,Storm Fire,TV Series,Action,Family,1998,37.0,TV-Y,English,USA,7.5,,,7.0,65.0,False,2025-03-16,False
movie_0882,Little Mystery,TV Series,Horror,,2002,52.0,TV-MA,English,USA,,,,12.0,81.0,False,2021-05-06,False
movie_0883,An Mission,TV Series,Mystery,,2008,17.0,G,English,India,5.4,,,2.0,156.0,False,2021-09-22,False
movie_0888,Adventure Phoenix,Limited Series,Documentary,Fantasy,2009,61.0,PG,English,South Korea,7.1,,,14.0,196.0,True,2024-06-20,False
movie_0901,First Hero,TV Series,War,Animation,2013,28.0,PG-13,English,USA,4.7,,,2.0,30.0,False,2020-08-12,False
movie_0902,Mystery Ice,TV Series,Action,Drama,2004,41.0,NC-17,English,USA,3.7,,,14.0,56.0,True,2024-10-22,True
movie_0907,Phoenix Secret,Limited Series,Romance,,1993,59.0,TV-Y,English,Japan,4.2,,,,189.0,True,2023-08-14,False
movie_0913,Empire Secret,TV Series,Crime,Sport,2020,29.0,TV-G,Japanese,UK,7.8,,,2.0,70.0,True,2024-04-25,False
movie_0915,Journey Adventure,TV Series,Romance,Fantasy,2004,36.0,PG-13,English,France,8.8,,,11.0,27.0,True,2025-07-10,False
movie_0923,Last Phoenix,TV Series,Adventure,Fantasy,1995,45.0,TV-Y7,English,USA,5.7,,,4.0,182.0,False,2020-08-20,True
movie_0924,Fire King,TV Series,Drama,,2022,64.0,PG,Spanish,USA,,,,1.0,98.0,False,2021-07-22,False
movie_0927,Fire Ice,TV Series,Sci-Fi,,2008,40.0,TV-G,French,France,6.7,,,12.0,37.0,True,2022-09-03,True
movie_0928,Little Dream,TV Series,Horror,,2008,54.0,PG,Spanish,USA,5.9,,,5.0,131.0,False,2023-12-13,False
movie_0930,Dark Day,Limited Series,Animation,History,1991,18.0,TV-14,English,Canada,5.8,,,8.0,99.0,False,2025-04-30,False
movie_0932,Hero Empire,Limited Series,Sci-Fi,Adventure,1992,63.0,NC-17,English,USA,9.0,,,6.0,46.0,False,2021-04-22,False
movie_0934,Kingdom House,TV Series,Comedy,,2018,23.0,TV-G,English,Canada,6.8,,,2.0,22.0,True,2021-03-02,True
movie_0939,Dragon War,TV Series,Crime,,2000,66.0,TV-Y7,English,Canada,6.2,,,10.0,117.0,False,2021-07-08,False
movie_0940,Fire Warrior,Limited Series,Documentary,,2016,69.0,TV-PG,English,USA,7.5,,,,146.0,False,2020-11-15,False
movie_0943,Dream Adventure,TV Series,Music,,2021,49.0,TV-MA,English,Japan,9.4,,,14.0,52.0,True,2022-12-04,False
movie_0948,Little Night,TV Series,History,,2015,52.0,TV-Y,English,USA,6.8,,,1.0,164.0,True,2022-11-15,False
movie_0950,War Day,TV Series,Thriller,,2000,55.0,TV-14,Korean,USA,6.1,,,11.0,184.0,False,2024-03-30,False
movie_0951,Big House,TV Series,Horror,,2020,38.0,G,English,USA,6.7,,,6.0,72.0,True,2020-09-20,False
movie_0959,A Dragon,TV Series,Animation,,2016,51.0,R,French,USA,8.9,,,14.0,17.0,True,2023-05-11,False
movie_0960,Quest Quest,TV Series,Animation,,2015,29.0,PG-13,English,Canada,7.0,,,3.0,46.0,True,2022-02-23,True
movie_0962,City Ice,TV Series,History,,2018,45.0,TV-PG,English,USA,6.8,,,9.0,198.0,False,2022-05-03,True
movie_0963,War Dream,Limited Series,Sci-Fi,,1998,24.0,NC-17,English,USA,6.7,,,11.0,30.0,True,2025-05-18,False
movie_0964,Journey Empire,TV Series,Crime,Documentary,1992,58.0,TV-Y,English,UK,7.1,,,4.0,18.0,True,2022-11-22,False
movie_0967,Our Adventure,TV Series,Adventure,,2017,66.0,TV-G,German,USA,7.0,,,11.0,107.0,False,2025-04-20,False
movie_0968,First Queen,TV Series,Fantasy,,1996,46.0,NC-17,English,USA,5.8,,,9.0,14.0,False,2024-03-16,False
movie_0970,House King,TV Series,Biography,,2005,52.0,PG,Spanish,USA,,,,7.0,159.0,False,2021-12-21,True
movie_0971,Warrior Empire,TV Series,Romance,,1998,48.0,NC-17,German,Canada,6.3,,,9.0,107.0,False,2022-04-21,False
movie_0973,Dark Kingdom,TV Series,Romance,,2001,66.0,R,German,USA,6.2,,,3.0,133.0,True,2022-10-03,False
movie_0974,Queen Storm,TV Series,Crime,Drama,2002,50.0,TV-14,English,Germany,5.8,,,,11.0,False,2024-06-28,False
movie_0980,War Battle,TV Series,Adventure,Biography,1966,17.0,TV-MA,Spanish,USA,8.0,,,13.0,166.0,False,2024-03-11,False
movie_0986,Love Day,TV Series,Horror,,2022,37.0,NC-17,English,USA,8.5,,,10.0,153.0,False,2023-03-26,False
movie_0987,Phoenix Storm,TV Series,Horror,Sci-Fi,2023,51.0,TV-Y,English,USA,6.8,,,1.0,93.0,False,2023-05-26,False
movie_0996,Secret Mission,TV Series,Sci-Fi,,1997,69.0,NC-17,English,South Korea,6.4,,,2.0,24.0,False,2021-05-28,True
movie_0997,House Empire,TV Series,History,Biography,2024,21.0,R,French,USA,7.1,,,11.0,124.0,False,2024-02-29,False
movie_0998,Day Legend,Limited Series,Fantasy,,2013,69.0,TV-14,English,USA,6.0,,,8.0,162.0,True,2022-09-25,False
movie_1000,Last Night,TV Series,Sport,,1993,42.0,NC-17,English,UK,,,,10.0,25.0,False,2021-09-02,False
movie_0814,Adventure Legend,TV Series,Adventure,,2004,62.0,TV-Y7,Korean,USA,6.3,,,11.0,13.0,False,2022-03-04,False
movie_0996,Secret Mission,TV Series,Sci-Fi,,1997,69.0,NC-17,English,South Korea,6.4,,,2.0,24.0,False,2021-05-28,True
movie_0932,Hero Empire,Limited Series,Sci-Fi,Adventure,1992,63.0,NC-17,English,USA,9.0,,,6.0,46.0,False,2021-04-22,False
movie_0206,Big Dragon,TV Series,Romance,,2003,50.0,PG-13,English,Canada,6.0,,,9.0,97.0,False,2023-04-13,False
movie_0034,Mission Kingdom,TV Series,War,Horror,2018,48.0,TV-PG,English,India,7.7,,,14.0,138.0,True,2023-10-22,True
movie_0618,First Kingdom,TV Series,War,Romance,2014,58.0,NC-17,English,South Korea,,,,1.0,152.0,False,2024-05-30,False
movie_0468,King Phoenix,TV Series,Action,Western,1992,27.0,TV-Y7,Spanish,USA,7.0,,,,117.0,False,2023-06-17,False
movie_0980,War Battle,TV Series,Adventure,Biography,1966,17.0,TV-MA,Spanish,USA,8.0,,,13.0,166.0,False,2024-03-11,False
movie_0964,Journey Empire,TV Series,Crime,Documentary,1992,58.0,TV-Y,English,UK,7.1,,,4.0,18.0,True,2022-11-22,False
movie_0088,Journey Love,TV Series,Sport,,1990,63.0,PG-13,English,Canada,7.2,,,4.0,79.0,False,2023-03-02,False
movie_0452,Family Secret,Limited Series,Romance,,2024,56.0,TV-Y7,French,USA,,,,11.0,58.0,True,2023-12-23,False
movie_0383,Day City,TV Series,Crime,,2022,42.0,G,English,USA,5.7,,,6.0,89.0,False,2023-09-28,False
movie_0600,Big Adventure,TV Series,History,Fantasy,1992,40.0,TV-Y,Korean,South Korea,,,,14.0,173.0,False,2022-12-08,False
movie_0035,Princess Love,TV Series,Family,Romance,1994,38.0,TV-PG,English,USA,7.4,,,,62.0,False,2021-03-01,False
movie_0517,Storm Legend,TV Series,War,,1998,48.0,TV-MA,English,Japan,6.0,,,9.0,85.0,False,2021-07-21,False
movie_0696,House Empire,Limited Series,Biography,,2010,54.0,G,Korean,USA,7.2,,,10.0,174.0,False,2023-08-19,False
