movie_id,title,content_type,genre_primary,genre_secondary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,production_budget,box_office_revenue,number_of_seasons,number_of_episodes,is_netflix_original,added_to_platform,content_warning
movie_0496,Last Mission,Stand-up Comedy,Action,,2002,65.0,NC-17,German,Japan,1.2,,,,,False,2023-01-07,True
movie_0502,Love Legend,Stand-up Comedy,Sci-Fi,Crime,1993,51.0,TV-Y7,Spanish,USA,6.0,,,,,False,2024-02-16,False
movie_0503,An Dragon,TV Series,Horror,,1999,31.0,R,Japanese,USA,7.0,,,,80.0,False,2020-08-03,False
movie_0505,Phoenix Day,Movie,Western,,1994,117.0,TV-14,Korean,USA,8.5,994027.0,12250323.0,,,False,2023-07-08,False
movie_0506,Love Dream,TV Series,Drama,,1997,73.0,TV-PG,French,USA,7.4,,,3.0,73.0,False,2024-03-12,False
movie_0507,Old Empire,Movie,Thriller,,1991,118.0,PG-13,Spanish,USA,4.9,5168542.0,23957389.0,,,False,2025-06-14,True
movie_0510,Queen Kingdom,Movie,History,,2015,100.0,PG,Japanese,USA,0.7,,,,,True,2020-12-23,True
movie_0511,Dragon Princess,Movie,Music,,2018,92.0,G,Spanish,South Korea,5.2,1893934.0,1115568.0,,,False,2022-06-04,False
movie_0514,Love Love,Movie,Animation,Horror,2003,89.0,TV-Y,French,USA,5.4,,221786.0,,,True,2021-09-08,False
movie_0518,A Quest,Movie,Horror,,2002,89.0,G,Spanish,USA,8.3,,2839053.0,,,False,2025-01-09,False
movie_0521,Quest House,Movie,Crime,Mystery,2017,114.0,TV-14,French,USA,5.6,2053432.0,254166195.0,,,False,2024-07-31,False
movie_0522,Big Warrior,Documentary,Romance,,2018,62.0,TV-G,Hindi,Germany,8.1,,,,,True,2022-08-31,False
movie_0523,Mystery War,Movie,Fantasy,,1981,159.0,G,Italian,South Korea,6.9,5347853.0,30379004.0,,,False,2023-12-08,False
movie_0528,Queen Empire,Movie,Biography,,1995,91.0,TV-G,French,USA,1.3,5268267.0,98546720.0,,,True,2020-08-20,True
movie_0529,Legend Warrior,Movie,Music,,1996,62.0,PG,Korean,USA,7.5,,4201576.0,,,False,2024-04-17,False
movie_0530,Night Legend,Documentary,Romance,,2015,91.0,TV-MA,Japanese,USA,5.3,,,,,True,2025-04-22,False
movie_0535,Last Phoenix,TV Series,Romance,Thriller,1993,71.0,R,Hindi,Canada,4.8,,,12.0,126.0,True,2021-11-21,True
movie_0536,Bright Hero,TV Series,Western,,1992,36.0,TV-14,Japanese,USA,,,,1.0,76.0,False,2023-08-28,False
movie_0537,New Story,Movie,Horror,,1998,67.0,PG-13,Italian,UK,5.6,3291844.0,9314738.0,,,True,2022-08-16,True
movie_0538,Storm Dream,Movie,Thriller,,2002,80.0,NC-17,Spanish,France,4.9,13375163.0,,,,False,2022-10-21,True
movie_0540,Warrior Story,Documentary,Music,Mystery,2004,86.0,TV-MA,Italian,USA,7.7,,,,,True,2020-09-03,False
movie_0541,Princess Love,Documentary,Adventure,,2024,76.0,TV-G,Japanese,USA,4.8,,,,,False,2021-02-28,False
movie_0545,Little Mission,Documentary,Western,,1998,90.0,G,Spanish,USA,8.6,,,,,True,2022-02-22,False
movie_0546,New Queen,Movie,Adventure,Sport,2011,100.0,G,Korean,Canada,5.2,27001846.0,1247942.0,,,False,2024-04-18,False
movie_0547,Fire Mission,TV Series,History,,2011,55.0,PG,Italian,South Korea,4.6,,,8.0,41.0,True,2025-07-30,False
movie_0550,Dark Ice,Movie,War,,2001,59.0,PG-13,Spanish,USA,6.2,1930583.0,,,,False,2023-11-03,False
movie_0554,Fire Queen,Documentary,History,,2009,84.0,NC-17,German,Canada,7.8,,,,,False,2021-11-28,False
movie_0558,Last Phoenix,TV Series,Music,,2011,28.0,NC-17,Spanish,USA,5.6,,,2.0,185.0,False,2020-08-13,False
movie_0566,A City,Movie,History,Mystery,2022,110.0,TV-Y,Hindi,USA,7.2,,124803650.0,,,False,2024-10-11,False
movie_0570,Mission Storm,Stand-up Comedy,Sci-Fi,War,1999,87.0,TV-G,German,USA,5.8,,,,,False,2023-08-31,False
movie_0571,City Princess,Documentary,Family,History,2011,73.0,TV-MA,Japanese,South Korea,4.4,,,,,True,2024-11-04,False
movie_0573,Fire Kingdom,Limited Series,Action,History,2020,34.0,PG,Spanish,Germany,6.9,,,3.0,35.0,False,2021-08-28,False
movie_0574,Journey Princess,Limited Series,Comedy,Drama,2012,57.0,PG,Spanish,USA,5.3,,,6.0,10.0,False,2024-08-14,True
movie_0575,City Quest,Documentary,Drama,,2021,86.0,NC-17,Spanish,South Korea,1.4,,,,,False,2024-10-22,False
movie_0576,Love Kingdom,Movie,Crime,,2001,104.0,G,Hindi,France,7.1,5073775.0,,,,False,2024-09-13,False
movie_0577,Family House,TV Series,Action,,2003,53.0,TV-PG,Japanese,Japan,8.6,,,7.0,74.0,True,2023-10-22,False
movie_0578,Little Phoenix,TV Series,Sport,Horror,2000,55.0,PG-13,Hindi,USA,6.6,,,3.0,29.0,False,2023-06-19,False
movie_0585,Quest Battle,TV Series,Comedy,,2023,59.0,G,Spanish,USA,,,,6.0,101.0,False,2020-11-25,False
movie_0589,Family Adventure,Limited Series,Mystery,,2011,332.0,TV-Y,Korean,USA,7.3,,,3.0,79.0,True,2021-08-11,False
movie_0591,City Empire,Limited Series,Mystery,Sci-Fi,1995,94.0,TV-Y,German,USA,,,,6.0,77.0,False,2024-08-01,False
movie_0592,King Adventure,Movie,Drama,,2018,117.0,TV-G,Italian,USA,6.2,37983685.0,7744943.0,,,False,2025-03-12,False
movie_0593,Queen Dragon,Documentary,Family,Family,2001,72.0,TV-14,Spanish,Germany,,,,,,True,2022-04-24,False
movie_0594,Journey Day,Movie,Drama,,2003,153.0,PG-13,French,Canada,6.6,1442937.0,23502658.0,,,True,2024-11-16,True
movie_0600,Big Adventure,TV Series,History,Fantasy,1992,40.0,TV-Y,Korean,South Korea,,,,14.0,173.0,False,2022-12-08,False
movie_0601,Secret Mission,Documentary,Horror,,2016,99.0,G,Japanese,Germany,6.5,,,,,False,2021-01-20,False
movie_0602,Queen Family,Movie,Mystery,Sci-Fi,2012,70.0,TV-14,Japanese,Japan,,,3500926.0,,,True,2020-12-15,False
movie_0609,Old Family,Limited Series,Action,War,2018,43.0,TV-G,Spanish,South Korea,,,,5.0,182.0,False,2024-10-14,False
movie_0610,Princess Legend,Documentary,Thriller,,2004,43.0,TV-Y7,French,Japan,4.4,,,,,False,2022-10-08,True
movie_0619,My Story,Documentary,Crime,Adventure,2014,570.0,TV-G,Japanese,UK,4.8,,,,,True,2021-03-03,True
movie_0621,Battle War,TV Series,History,Horror,2023,53.0,PG,Hindi,USA,7.0,,,5.0,95.0,True,2022-06-05,False
movie_0622,An Journey,Movie,Western,Comedy,2005,130.0,R,Italian,South Korea,3.4,5596184.0,43187317.0,,,True,2020-08-06,False
movie_0629,Adventure Secret,Documentary,Adventure,,1999,104.0,TV-MA,Japanese,USA,8.2,,,,,True,2023-11-14,False
movie_0630,War Secret,Documentary,Sport,War,2024,56.0,TV-G,Japanese,USA,,,,,,True,2024-04-15,False
movie_0632,Day Dragon,Movie,Adventure,,2004,89.0,G,French,Germany,6.4,220840.0,,,,True,2020-11-20,False
movie_0635,Dream Family,TV Series,Comedy,,1995,30.0,TV-Y7,French,South Korea,4.8,,,,172.0,False,2023-05-29,False
movie_0640,Warrior Legend,Movie,Horror,,2002,88.0,TV-MA,Korean,India,6.1,23331183.0,,,,False,2023-02-28,True
movie_0642,Hero Dragon,Limited Series,Romance,,2011,20.0,TV-14,Italian,Canada,,,,3.0,37.0,True,2021-04-26,True
movie_0643,Fire Phoenix,TV Series,Drama,,2018,45.0,TV-Y7,Japanese,South Korea,5.3,,,11.0,91.0,False,2020-09-07,True
movie_0644,Kingdom Hero,TV Series,Mystery,,2010,24.0,NC-17,Italian,South Korea,6.2,,,5.0,197.0,False,2021-12-13,False
movie_0645,Last Secret,Stand-up Comedy,Adventure,Mystery,1991,62.0,TV-G,Korean,France,1.8,,,,,True,2022-11-07,True
movie_0647,Story Journey,Movie,Music,,2010,159.0,TV-Y7,French,France,8.2,12844095.0,34444993.0,,,False,2020-10-30,False
movie_0649,King Battle,TV Series,War,Sport,2014,52.0,TV-Y7,Spanish,UK,,,,6.0,45.0,False,2023-02-22,False
movie_0658,Empire Love,TV Series,Mystery,,2010,51.0,R,Japanese,USA,,,,5.0,58.0,False,2023-09-05,True
movie_0665,Legend Dragon,Movie,Biography,Adventure,2009,136.0,TV-MA,French,South Korea,8.7,8291129.0,10411548.0,,,True,2020-09-13,False
movie_0668,Day Journey,Movie,Crime,,2013,50.0,TV-PG,Korean,South Korea,3.1,5519943.0,,,,True,2022-02-22,False
movie_0671,War Storm,TV Series,Animation,,2006,57.0,TV-Y,Hindi,USA,6.4,,,9.0,180.0,False,2022-10-25,False
movie_0672,Kingdom Dream,Movie,Biography,,2011,152.0,PG-13,French,Canada,5.6,68373.0,5231163.0,,,False,2023-03-26,False
movie_0673,Fire Hero,Documentary,Fantasy,,2004,141.0,TV-14,Spanish,UK,8.3,,,,,False,2024-04-24,False
movie_0674,Storm Night,TV Series,Adventure,Documentary,1997,77.0,TV-Y,Italian,India,7.1,,,2.0,26.0,False,2022-12-01,False
movie_0675,Phoenix Princess,TV Series,Action,,2019,76.0,NC-17,German,USA,6.3,,,,73.0,True,2021-08-11,True
movie_0677,Legend Journey,Stand-up Comedy,Adventure,Crime,1991,74.0,TV-MA,Italian,UK,7.7,,,,,False,2021-03-03,False
movie_0678,Secret Legend,Documentary,Documentary,Family,2005,97.0,TV-Y7,French,USA,,,,,,False,2023-06-25,False
movie_0680,Battle Dream,Movie,Thriller,,2007,128.0,TV-14,French,USA,7.5,846327.0,36844960.0,,,True,2024-07-20,False
movie_0681,A Family,Stand-up Comedy,Thriller,,2015,27.0,PG,Spanish,Canada,7.4,,,,,False,2024-11-08,False
movie_0685,Family Mystery,Stand-up Comedy,Romance,,1999,522.0,TV-G,Korean,USA,5.9,,,,,False,2024-12-14,False
movie_0690,Secret Family,Documentary,Romance,,1990,100.0,TV-Y,Hindi,France,5.4,,,,,True,2022-11-22,False
movie_0693,Storm Kingdom,Movie,Crime,,2016,149.0,G,Spanish,USA,,,,,,True,2023-09-10,True
movie_0695,Storm Journey,TV Series,Mystery,,2013,52.0,PG,Korean,India,6.6,,,10.0,89.0,False,2021-02-15,False
movie_0696,House Empire,Limited Series,Biography,,2010,54.0,G,Korean,USA,7.2,,,10.0,174.0,False,2023-08-19,False
movie_0697,Journey Fire,TV Series,Music,,2015,38.0,TV-MA,Italian,South Korea,4.0,,,5.0,65.0,False,2020-08-15,False
movie_0701,Adventure Mission,Limited Series,Animation,History,2012,74.0,NC-17,Hindi,Canada,4.9,,,2.0,197.0,False,2024-05-08,False
movie_0702,Mystery Legend,Movie,Fantasy,,2007,87.0,TV-MA,German,UK,,55259167.0,210763420.0,,,False,2021-09-30,False
movie_0705,House Secret,Stand-up Comedy,Romance,,2022,61.0,PG-13,Hindi,USA,,,,,,False,2025-03-08,False
movie_0707,Fire Warrior,TV Series,Romance,,2003,29.0,R,Korean,India,2.6,,,3.0,143.0,True,2022-08-16,False
movie_0710,Little Warrior,Movie,Sci-Fi,,2002,104.0,TV-MA,French,USA,8.7,1185845.0,80728679.0,,,False,2024-03-02,False
movie_0711,Empire Kingdom,Movie,Drama,Thriller,1963,92.0,G,German,Japan,7.7,3853848.0,,,,False,2023-11-25,False
movie_0712,A Day,Movie,Family,,1994,28.0,G,Spanish,Canada,,319285.0,,,,True,2023-11-22,True
movie_0713,Princess Quest,Movie,War,,1992,103.0,TV-MA,Spanish,Canada,,,16977476.0,,,True,2024-05-02,True
movie_0717,Queen Legend,TV Series,Sport,,1995,40.0,TV-Y,French,UK,5.1,,,14.0,147.0,False,2023-10-17,False
movie_0718,Mystery Dream,TV Series,Sci-Fi,,2018,35.0,TV-MA,French,USA,7.0,,,7.0,66.0,False,2025-04-22,False
movie_0721,Dream Dream,TV Series,Horror,,2022,37.0,TV-Y,French,USA,5.9,,,6.0,67.0,False,2024-06-23,False
movie_0722,Battle Mission,TV Series,Romance,,2024,15.0,TV-MA,Japanese,USA,5.6,,,3.0,185.0,True,2022-07-13,False
movie_0723,House Day,Documentary,Thriller,,2000,128.0,TV-MA,Hindi,UK,8.0,,,,,False,2025-02-25,False
movie_0725,Old King,Documentary,Music,,2018,110.0,TV-G,Italian,USA,8.1,,,,,False,2021-03-20,False
movie_0726,The Mystery,Movie,Action,,2021,13.0,PG-13,Korean,South Korea,,,,,,False,2021-01-12,True
movie_0730,Adventure Fire,Documentary,Comedy,,2000,91.0,R,Spanish,France,5.1,,,,,False,2025-01-19,False
movie_0735,Princess Hero,Documentary,Fantasy,Biography,2001,107.0,PG,German,USA,9.2,,,,,False,2024-04-01,True
movie_0736,Mystery Legend,Stand-up Comedy,Music,,2004,69.0,PG,German,Germany,6.3,,,,,False,2021-09-09,True
movie_0737,Legend Love,Movie,Comedy,,2024,117.0,TV-Y7,Spanish,USA,6.3,3778470.0,57571931.0,,,False,2021-05-31,False
movie_0739,Love Warrior,Movie,Action,,2020,121.0,NC-17,Japanese,UK,7.1,3121206.0,3827361.0,,,True,2024-11-14,False
movie_0740,City Mystery,Movie,Animation,,2011,119.0,PG,German,USA,5.5,1882096.0,,,,False,2023-07-31,False
movie_0743,Phoenix City,Documentary,Documentary,,2015,68.0,PG,Korean,Japan,8.1,,,,,True,2023-05-29,False
movie_0746,Fire Journey,Movie,Music,,1995,82.0,TV-MA,Hindi,USA,0.8,954741.0,,,,False,2025-03-09,False
movie_0747,Last King,Movie,Biography,,2000,120.0,PG,Japanese,South Korea,9.3,,,,,False,2023-04-21,False
movie_0748,War Love,Documentary,Western,Sci-Fi,2020,90.0,TV-PG,Italian,South Korea,4.6,,,,,True,2024-12-21,False
movie_0751,City Secret,Movie,Animation,,1997,120.0,TV-MA,German,UK,4.8,19469161.0,,,,False,2024-12-29,False
movie_0754,Kingdom Princess,TV Series,Western,Music,2002,38.0,PG-13,Hindi,USA,,,,3.0,94.0,False,2021-08-08,False
movie_0756,Dark Day,Documentary,Fantasy,Horror,2002,105.0,PG,Spanish,UK,5.9,,,,,True,2025-07-06,False
movie_0757,Old Night,Movie,War,,1994,128.0,TV-Y,Korean,South Korea,6.2,1188048.0,1810400.0,,,False,2022-06-27,False
movie_0759,Legend King,Documentary,Action,Sci-Fi,2012,75.0,PG-13,Spanish,South Korea,8.1,,,,,False,2025-02-10,False
movie_0761,Dragon Day,Movie,Sport,,2005,88.0,PG,Korean,USA,9.5,1505916.0,,,,True,2025-06-16,False
movie_0763,My Dragon,Movie,Comedy,Family,2007,93.0,TV-PG,Japanese,France,9.2,958475.0,1245159.0,,,False,2023-05-22,True
movie_0765,War Phoenix,TV Series,Documentary,,2003,439.0,TV-Y,German,USA,,,,7.0,6.0,False,2021-05-12,False
movie_0768,Hero Secret,Stand-up Comedy,Biography,Music,2007,60.0,PG,Hindi,UK,,,,,,False,2024-02-26,True
movie_0780,Dream Warrior,Movie,Romance,Action,1998,93.0,TV-Y,Spanish,USA,10.0,1359172.0,2925013.0,,,False,2022-07-09,False
movie_0782,Last Princess,Movie,Crime,,2020,98.0,R,Hindi,France,8.0,,131032034.0,,,True,2023-12-21,True
movie_0783,Love Journey,Movie,Horror,Animation,2015,109.0,TV-G,Hindi,USA,7.9,23460063.0,256361930.0,,,False,2025-01-08,False
movie_0784,Kingdom Kingdom,Movie,Adventure,,2003,111.0,G,German,Canada,3.0,,,,,False,2025-01-02,False
movie_0786,War House,Stand-up Comedy,Comedy,,2017,82.0,PG-13,German,France,6.4,,,,,True,2025-06-08,False
movie_0787,An Family,Movie,Animation,,1999,11.0,TV-PG,Italian,USA,6.5,,3662515.0,,,False,2024-02-08,False
movie_0788,Day Warrior,Stand-up Comedy,Documentary,Animation,2024,44.0,TV-Y7,Spanish,South Korea,6.0,,,,,True,2021-10-10,False
movie_0789,Adventure Quest,Movie,Action,Drama,1996,123.0,PG,Hindi,UK,5.2,1252871.0,1563002.0,,,False,2025-02-08,False
movie_0793,Bright Secret,TV Series,Sport,,2022,36.0,TV-Y7,Spanish,USA,6.0,,,4.0,69.0,True,2022-11-17,False
movie_0795,Big Fire,Movie,Documentary,,1993,89.0,TV-Y7,Spanish,USA,5.0,52194839.0,10221506.0,,,False,2020-12-09,False
movie_0797,Fire Night,TV Series,Animation,,1990,29.0,TV-MA,Spanish,USA,6.6,,,9.0,90.0,True,2021-06-06,False
movie_0802,Day Dragon,TV Series,Adventure,,2006,45.0,G,French,South Korea,6.2,,,2.0,174.0,False,2021-03-13,False
movie_0803,Story Mystery,Stand-up Comedy,Action,,2004,79.0,TV-Y,Japanese,Japan,,,,,,False,2022-07-13,False
movie_0808,Ice Storm,TV Series,Fantasy,,2006,42.0,TV-G,Japanese,USA,8.4,,,7.0,159.0,False,2025-04-12,False
movie_0809,Kingdom Dragon,Stand-up Comedy,Music,,2009,69.0,TV-14,Korean,USA,6.3,,,,,False,2020-08-08,False
movie_0814,Adventure Legend,TV Series,Adventure,,2004,62.0,TV-Y7,Korean,USA,6.3,,,11.0,13.0,False,2022-03-04,False
movie_0815,Story Battle,Stand-up Comedy,Thriller,,2012,50.0,TV-PG,Italian,USA,,,,,,False,2021-08-09,False
movie_0816,Legend Empire,Stand-up Comedy,Western,,2010,55.0,PG-13,Japanese,South Korea,7.0,,,,,False,2022-06-07,False
movie_0817,Story Legend,Stand-up Comedy,Drama,Mystery,2006,47.0,TV-G,Hindi,USA,,,,,,True,2021-09-11,False
movie_0820,Fire Phoenix,TV Series,Fantasy,,1993,53.0,TV-Y,French,UK,,,,12.0,178.0,False,2020-12-02,False
movie_0821,Hero King,Movie,Sci-Fi,,2011,109.0,NC-17,Spanish,USA,4.0,821340.0,,,,False,2023-12-20,False
movie_0825,Warrior Story,Movie,Romance,,2008,131.0,TV-Y7,Spanish,USA,,2565082.0,6970808.0,,,True,2020-09-28,False
movie_0827,Mystery House,Movie,Family,Biography,2021,139.0,R,Hindi,USA,,,2642562.0,,,True,2024-10-22,False
movie_0830,Storm Mystery,Movie,Comedy,,2019,144.0,TV-MA,French,USA,10.0,29920808.0,476337.0,,,False,2023-09-25,False
movie_0833,Mystery Mystery,Movie,Biography,,1999,114.0,PG,Korean,USA,4.0,42562175.0,4613013.0,,,False,2022-09-13,False
movie_0834,The Mission,TV Series,Crime,,2009,25.0,TV-14,Japanese,USA,7.1,,,,118.0,False,2024-01-22,False
movie_0835,Bright Ice,Movie,Mystery,,2021,95.0,TV-14,French,South Korea,7.9,1167789.0,819792.0,,,True,2021-06-10,False
movie_0836,Our Legend,Movie,War,,2015,113.0,TV-Y7,Korean,USA,6.4,484647.0,212752946.0,,,False,2021-07-04,True
movie_0837,Princess Adventure,Movie,Action,Adventure,2015,140.0,TV-Y,Korean,USA,4.9,,,,,False,2024-07-06,True
movie_0841,Day Mystery,Movie,Mystery,,1997,113.0,PG,French,USA,6.0,4169507.0,219618052.0,,,False,2024-02-03,False
movie_0842,Storm Mission,Movie,Action,,1996,28.0,PG,Korean,USA,4.4,,2667223.0,,,True,2022-09-24,True
movie_0845,Little House,TV Series,Thriller,,1996,40.0,TV-MA,Spanish,South Korea,8.0,,,12.0,52.0,False,2024-03-16,False
movie_0848,Dark Fire,Limited Series,Biography,Biography,2014,61.0,NC-17,French,USA,3.8,,,5.0,55.0,True,2021-12-16,False
movie_0853,Family Journey,TV Series,Fantasy,,2018,37.0,TV-Y,French,South Korea,,,,7.0,25.0,False,2021-09-08,True
movie_0855,First Night,Movie,Animation,,2024,137.0,TV-PG,Korean,France,7.0,5430130.0,17526308.0,,,False,2021-06-05,False
movie_0858,Fire Mystery,TV Series,Horror,,1997,28.0,TV-PG,French,USA,4.6,,,5.0,68.0,True,2024-03-21,False
movie_0861,Night Journey,Documentary,Western,History,2022,50.0,PG-13,Italian,USA,7.7,,,,,True,2024-06-16,False
movie_0862,Day Quest,Stand-up Comedy,Family,,2002,530.0,TV-MA,Hindi,South Korea,6.3,,,,,False,2020-11-27,False
movie_0863,Fire House,Movie,Music,Mystery,2003,139.0,TV-14,French,USA,7.3,,,,,True,2025-07-15,False
movie_0865,Dark Mission,Movie,Sport,Biography,2022,118.0,R,French,USA,8.4,8577151.0,116808765.0,,,False,2025-06-04,False
movie_0867,Story Legend,Documentary,Mystery,,2008,103.0,TV-G,Spanish,South Korea,9.6,,,,,False,2022-04-21,True
movie_0876,Mystery War,TV Series,Action,,2018,31.0,G,French,India,,,,8.0,182.0,False,2023-08-20,False
movie_0877,Family Dragon,Movie,Sci-Fi,,2016,122.0,TV-PG,Japanese,France,6.4,15085716.0,,,,True,2024-09-27,False
movie_0878,Mystery Battle,TV Series,Animation,Biography,2021,65.0,TV-Y,Spanish,Canada,7.0,,,8.0,48.0,False,2020-10-29,False
movie_0880,My Dragon,Movie,Drama,,2002,94.0,TV-Y7,Italian,USA,8.5,29878063.0,2421257.0,,,False,2022-02-21,False
movie_0881,Adventure Dream,Movie,Comedy,,1993,121.0,TV-G,Italian,USA,4.5,,13043639.0,,,False,2024-11-23,False
movie_0886,Empire King,Stand-up Comedy,Adventure,,2015,51.0,R,German,Canada,5.7,,,,,False,2023-12-17,False
movie_0889,Love Princess,Stand-up Comedy,Crime,War,2002,71.0,TV-Y,Spanish,Japan,5.9,,,,,False,2024-06-21,False
movie_0891,Ice House,Movie,Western,Thriller,2018,81.0,TV-Y7,French,UK,8.6,6422267.0,1560245.0,,,False,2024-08-29,False
movie_0892,Dark Dragon,Documentary,Documentary,Documentary,1991,79.0,NC-17,Spanish,South Korea,5.1,,,,,False,2024-05-16,False
movie_0894,Mystery Secret,Movie,Thriller,Drama,2013,155.0,NC-17,Italian,South Korea,,5902404.0,803661496.0,,,False,2021-04-12,True
movie_0899,City Phoenix,Stand-up Comedy,History,,2002,43.0,NC-17,Spanish,USA,6.6,,,,,False,2020-12-19,False
movie_0900,Ice Love,Documentary,Drama,,2001,66.0,NC-17,Japanese,USA,9.5,,,,,True,2022-07-24,False
movie_0903,Secret Battle,Stand-up Comedy,Animation,,2024,63.0,TV-14,German,USA,8.3,,,,,False,2023-08-30,False
movie_0904,Battle Mission,Movie,Biography,,2007,106.0,PG-13,Hindi,USA,5.0,15460729.0,12117921.0,,,False,2023-07-20,False
movie_0909,Day Mission,Movie,Romance,Fantasy,2000,86.0,PG-13,German,USA,7.1,3817917.0,7105587.0,,,False,2021-09-12,False
movie_0913,Empire Secret,TV Series,Crime,Sport,2020,29.0,TV-G,Japanese,UK,7.8,,,2.0,70.0,True,2024-04-25,False
movie_0917,Adventure Ice,Movie,Adventure,,2004,65.0,TV-PG,German,UK,,2308408.0,37466547.0,,,False,2021-07-21,False
movie_0921,Phoenix House,Movie,War,Thriller,1998,114.0,TV-MA,Hindi,Japan,7.1,,17204463.0,,,False,2024-01-14,False
movie_0922,Our Story,Movie,Crime,,2017,118.0,NC-17,French,Canada,8.0,,,,,True,2024-11-29,True
movie_0924,Fire King,TV Series,Drama,,2022,64.0,PG,Spanish,USA,,,,1.0,98.0,False,2021-07-22,False
movie_0926,Family Queen,Movie,Sci-Fi,Action,2024,125.0,NC-17,Spanish,USA,,,10714224.0,,,False,2024-05-02,False
movie_0927,Fire Ice,TV Series,Sci-Fi,,2008,40.0,TV-G,French,France,6.7,,,12.0,37.0,True,2022-09-03,True
movie_0928,Little Dream,TV Series,Horror,,2008,54.0,PG,Spanish,USA,5.9,,,5.0,131.0,False,2023-12-13,False
movie_0933,Princess Family,Movie,Horror,,2014,136.0,TV-PG,Hindi,USA,7.5,1750334.0,8461465.0,,,False,2023-01-06,False
movie_0935,Day Adventure,Movie,Thriller,,2003,122.0,TV-PG,French,USA,,,,,,True,2021-10-31,False
movie_0941,A Mystery,Movie,War,,2023,117.0,TV-PG,Spanish,Germany,5.6,,31526910.0,,,False,2025-05-01,False
movie_0947,Secret Mission,Movie,Biography,,1999,84.0,PG-13,Spanish,USA,9.3,7872425.0,5076773.0,,,False,2023-04-23,False
movie_0949,Warrior Adventure,Movie,History,Adventure,2006,106.0,G,Italian,USA,6.0,10082632.0,2344323.0,,,False,2023-10-16,True
movie_0950,War Day,TV Series,Thriller,,2000,55.0,TV-14,Korean,USA,6.1,,,11.0,184.0,False,2024-03-30,False
movie_0953,Bright Love,Documentary,Drama,Western,1999,108.0,TV-G,Spanish,South Korea,5.0,,,,,False,2020-11-27,False
movie_0954,Mission Adventure,Movie,Comedy,,2020,151.0,PG,German,USA,5.6,479995.0,31220059.0,,,True,2020-10-20,False
movie_0955,Queen Empire,Movie,Fantasy,,2022,87.0,PG-13,Spanish,USA,7.2,,,,,True,2022-03-03,False
movie_0957,Storm Love,Documentary,Sci-Fi,Family,2024,102.0,TV-14,Italian,Canada,6.3,,,,,True,2021-05-24,False
movie_0959,A Dragon,TV Series,Animation,,2016,51.0,R,French,USA,8.9,,,14.0,17.0,True,2023-05-11,False
movie_0961,Story Mystery,Movie,Fantasy,,2014,115.0,TV-Y7,Spanish,South Korea,7.3,,341983926.0,,,True,2025-04-30,False
movie_0965,Empire Legend,Movie,Sport,Western,1997,29.0,PG-13,Spanish,Canada,3.5,1437629.0,5514939.0,,,False,2020-08-06,False
movie_0967,Our Adventure,TV Series,Adventure,,2017,66.0,TV-G,German,USA,7.0,,,11.0,107.0,False,2025-04-20,False
movie_0970,House King,TV Series,Biography,,2005,52.0,PG,Spanish,USA,,,,7.0,159.0,False,2021-12-21,True
movie_0971,Warrior Empire,TV Series,Romance,,1998,48.0,NC-17,German,Canada,6.3,,,9.0,107.0,False,2022-04-21,False
movie_0972,Bright Mystery,Stand-up Comedy,Sport,,1995,54.0,PG-13,Spanish,USA,6.8,,,,,False,2024-12-02,False
movie_0973,Dark Kingdom,TV Series,Romance,,2001,66.0,R,German,USA,6.2,,,3.0,133.0,True,2022-10-03,False
movie_0975,Quest War,Movie,History,Adventure,2013,101.0,TV-MA,French,USA,5.5,12437786.0,110918415.0,,,False,2022-11-14,False
movie_0976,Dragon Journey,Movie,Adventure,Documentary,2015,111.0,G,Hindi,Japan,7.3,45933057.0,2099413.0,,,False,2022-09-16,False
movie_0978,City Night,Movie,Romance,Music,2017,93.0,PG-13,Korean,UK,8.5,1669938.0,5999880.0,,,True,2022-03-23,True
movie_0979,Story Legend,Movie,War,,2017,110.0,R,French,USA,7.6,2371950.0,,,,False,2023-10-03,False
movie_0980,War Battle,TV Series,Adventure,Biography,1966,17.0,TV-MA,Spanish,USA,8.0,,,13.0,166.0,False,2024-03-11,False
movie_0982,Storm Dream,Movie,Horror,,1998,99.0,TV-PG,Japanese,Japan,9.2,9850569.0,8806633.0,,,False,2024-05-09,False
movie_0983,Day Legend,Movie,Action,Romance,2002,61.0,R,Japanese,Canada,9.4,11539630.0,248879.0,,,False,2022-03-13,False
movie_0985,Queen Night,Documentary,Sci-Fi,,2000,89.0,TV-14,French,France,7.7,,,,,False,2024-01-21,False
movie_0991,Last Queen,Movie,Drama,,1992,76.0,PG,Italian,USA,6.5,4303395.0,6895198.0,,,False,2021-07-19,False
movie_0993,Old Phoenix,Stand-up Comedy,Western,,2020,19.0,PG,Spanish,Canada,3.7,,,,,False,2025-05-08,False
movie_0994,Battle Queen,Movie,Mystery,,1990,119.0,TV-14,German,USA,1.4,,28637.0,,,False,2024-02-22,True
movie_0995,Big Day,Movie,Horror,,2024,185.0,TV-PG,Japanese,South Korea,7.9,436936.0,25050655.0,,,False,2024-01-13,False
movie_0997,House Empire,TV Series,History,Biography,2024,21.0,R,French,USA,7.1,,,11.0,124.0,False,2024-02-29,False
